datahora;nome_drs;pacientes_uti_mm7d;total_covid_uti_mm7d;ocupacao_leitos;pop;leitos_pc;internacoes_28d;internacoes_28d_l;internacoes_28v28;pacientes_uti_ultimo_dia;total_covid_uti_ultimo_dia;ocupacao_leitos_ultimo_dia;internacoes_ultimo_dia;pacientes_enf_mm7d;total_covid_enf_mm7d;pacientes_enf_ultimo_dia;total_covid_enf_ultimo_dia
2021-09-06;DRS 16 Sorocaba;104,71;352,00;29,75;2461760;14,30;762;1504;-49,34;94;348;27,01;8;94,14;653,14;82;619
2021-09-06;DRS 17 Taubaté;139,43;441,57;31,58;2489629;17,74;1199;1915;-37,39;146;422;34,60;32;149,57;714,71;139;723
2021-09-06;Estado de São Paulo;2928,00;8802,43;33,26;44639899;19,72;21652;33045;-34,48;2794;8630;32,38;581;2939,29;13433,43;2830;13016
2021-09-07;DRS 01 Grande São Paulo;1421,14;4096,57;34,69;21138247;19,38;10868;14085;-22,84;1392;3862;36,04;342;1671,43;5941,57;1664;5875
2021-09-07;DRS 02 Araçatuba;41,14;173,86;23,66;764041;22,76;340;689;-50,65;35;174;20,11;6;41,29;361,29;45;358
2021-09-07;DRS 03 Araraquara;42,86;176,14;24,33;991435;17,77;366;826;-55,69;39;180;21,67;6;41,43;318,43;31;320
2021-09-07;DRS 04 Baixada Santista;78,00;356,14;21,90;1831884;19,44;427;762;-43,96;76;358;21,23;13;75,00;443,86;80;456
2021-09-07;DRS 05 Barretos;30,43;121,14;25,12;425090;28,50;264;488;-45,90;32;122;26,23;7;14,71;197,57;13;189
2021-09-07;DRS 06 Bauru;100,14;307,71;32,54;1741281;17,67;606;1195;-49,29;84;303;27,72;15;89,71;663,71;80;647
2021-09-07;DRS 07 Campinas;327,57;955,29;34,29;4562125;20,94;2505;3815;-34,34;318;987;32,22;68;281,86;1248,00;285;1243
2021-09-07;DRS 08 Franca;58,57;142,00;41,25;696336;20,39;220;396;-44,44;59;142;41,55;5;25,29;190,00;21;195
2021-09-07;DRS 09 Marília;62,00;235,14;26,37;1109670;21,19;536;899;-40,38;58;236;24,58;15;66,14;449,29;54;435
2021-09-07;DRS 10 Piracicaba;85,43;303,86;28,11;1539600;19,74;620;1335;-53,56;81;288;28,12;22;53,29;335,57;55;325
2021-09-07;DRS 11 Presidente Prudente;46,86;137,43;34,10;752260;18,27;444;699;-36,48;47;137;34,31;9;72,14;287,29;63;273
2021-09-07;DRS 12 Registro;10,14;43,43;23,35;278754;15,58;57;91;-37,36;10;44;22,73;4;2,29;46,29;3;48
2021-09-07;DRS 13 Ribeirão Preto;114,57;254,43;45,03;1477530;17,22;720;1109;-35,08;105;245;42,86;17;93,57;331,86;85;366
2021-09-07;DRS 14 São João da Boa Vista;53,00;127,29;41,64;809836;15,72;361;601;-39,93;55;127;43,31;16;47,00;403,29;56;404
2021-09-07;DRS 15 São José do Rio Preto;162,86;467,86;34,81;1570421;29,79;1125;2167;-48,08;148;463;31,97;23;104,29;709,29;103;706
2021-09-07;DRS 16 Sorocaba;99,43;345,86;28,75;2461760;14,05;738;1475;-49,97;78;350;22,29;13;89,86;639,43;77;620
2021-09-07;DRS 17 Taubaté;136,71;430,00;31,79;2489629;17,27;1180;1884;-37,37;145;414;35,02;34;147,57;709,86;141;710
2021-09-07;Estado de São Paulo;2870,86;8674,14;33,10;44639899;19,43;21377;32516;-34,26;2762;8432;32,76;615;2916,86;13276,57;2856;13170
2021-09-08;DRS 01 Grande São Paulo;1406,86;4006,43;35,12;21138247;18,95;10787;13756;-21,58;1453;3804;38,20;370;1673,43;5874,71;1670;5718
2021-09-08;DRS 02 Araçatuba;39,00;173,86;22,43;764041;22,76;318;688;-53,78;33;174;18,97;2;40,14;358,86;35;357
2021-09-08;DRS 03 Araraquara;39,57;173,14;22,85;991435;17,46;338;810;-58,27;31;170;18,24;3;35,86;314,43;27;309
2021-09-08;DRS 04 Baixada Santista;76,29;349,57;21,82;1831884;19,08;410;754;-45,62;82;338;24,26;10;75,14;438,14;78;421
2021-09-08;DRS 05 Barretos;30,57;122,00;25,06;425090;28,70;249;485;-48,66;31;122;25,41;9;13,43;193,86;12;173
2021-09-08;DRS 06 Bauru;94,57;306,14;30,89;1741281;17,58;586;1160;-49,48;77;304;25,33;17;88,29;660,14;84;651
2021-09-08;DRS 07 Campinas;321,57;951,43;33,80;4562125;20,85;2428;3735;-34,99;301;934;32,23;54;276,71;1235,00;266;1208
2021-09-08;DRS 08 Franca;59,00;142,00;41,55;696336;20,39;217;392;-44,64;59;142;41,55;6;24,14;188,71;22;195
2021-09-08;DRS 09 Marília;59,71;232,71;25,66;1109670;20,97;501;902;-44,46;59;232;25,43;13;61,14;439,29;52;430
2021-09-08;DRS 10 Piracicaba;81,86;296,71;27,59;1539600;19,27;612;1304;-53,07;75;293;25,60;33;53,00;330,57;66;320
2021-09-08;DRS 11 Presidente Prudente;47,14;137,57;34,27;752260;18,29;438;679;-35,49;44;136;32,35;15;71,43;285,00;68;278
2021-09-08;DRS 12 Registro;10,00;43,43;23,03;278754;15,58;56;87;-35,63;11;44;25,00;2;2,57;46,29;4;48
2021-09-08;DRS 13 Ribeirão Preto;111,71;249,57;44,76;1477530;16,89;698;1095;-36,26;102;248;41,13;14;90,00;328,43;82;316
2021-09-08;DRS 14 São João da Boa Vista;52,43;127,14;41,24;809836;15,70;351;590;-40,51;52;128;40,62;10;48,43;403,86;49;405
2021-09-08;DRS 15 São José do Rio Preto;158,86;462,43;34,35;1570421;29,45;1083;2134;-49,25;152;437;34,78;27;97,71;703,14;73;665
2021-09-08;DRS 16 Sorocaba;96,86;341,43;28,37;2461760;13,87;721;1416;-49,08;93;352;26,42;20;85,86;622,29;81;619
2021-09-08;DRS 17 Taubaté;133,57;419,86;31,81;2489629;16,86;1166;1843;-36,73;133;419;31,74;39;145,71;706,00;139;709
2021-09-08;Estado de São Paulo;2819,57;8535,43;33,03;44639899;19,12;20959;31830;-34,15;2788;8277;33,68;644;2883,00;13128,71;2808;12822
2021-09-09;DRS 01 Grande São Paulo;1407,86;3948,57;35,65;21138247;18,68;10659;13549;-21,33;1463;3804;38,46;355;1673,71;5832,57;1718;5690
2021-09-09;DRS 02 Araçatuba;37,00;174,00;21,26;764041;22,77;305;680;-55,15;31;174;17,82;7;40,00;356,57;39;358
2021-09-09;DRS 03 Araraquara;36,71;175,00;20,98;991435;17,65;326;763;-57,27;26;194;13,40;4;34,43;317,43;30;328
2021-09-09;DRS 04 Baixada Santista;76,86;347,71;22,10;1831884;18,98;396;726;-45,45;89;340;26,18;8;74,43;435,14;73;420
2021-09-09;DRS 05 Barretos;30,57;122,00;25,06;425090;28,70;242;484;-50,00;32;122;26,23;6;13,29;191,71;14;184
2021-09-09;DRS 06 Bauru;90,71;304,43;29,80;1741281;17,48;573;1125;-49,07;78;298;26,17;14;88,00;656,29;92;648
2021-09-09;DRS 07 Campinas;318,29;948,43;33,56;4562125;20,79;2362;3669;-35,62;309;906;34,11;58;278,71;1226,43;298;1230
2021-09-09;DRS 08 Franca;59,14;142,00;41,65;696336;20,39;209;385;-45,71;56;142;39,44;3;23,00;188,29;22;194
2021-09-09;DRS 09 Marília;58,14;231,86;25,08;1109670;20,89;484;876;-44,75;59;232;25,43;13;58,86;437,00;60;434
2021-09-09;DRS 10 Piracicaba;81,43;292,86;27,81;1539600;19,02;602;1265;-52,41;77;288;26,74;22;53,71;329,86;57;328
2021-09-09;DRS 11 Presidente Prudente;46,86;137,29;34,13;752260;18,25;433;642;-32,55;46;136;33,82;9;70,71;280,86;70;266
2021-09-09;DRS 12 Registro;10,00;43,43;23,03;278754;15,58;59;80;-26,25;10;44;22,73;3;2,71;46,29;5;48
2021-09-09;DRS 13 Ribeirão Preto;107,71;245,71;43,84;1477530;16,63;675;1088;-37,96;98;238;41,18;16;88,14;327,14;82;319
2021-09-09;DRS 14 São João da Boa Vista;51,57;126,86;40,65;809836;15,66;335;578;-42,04;48;127;37,80;4;49,86;405,29;47;405
2021-09-09;DRS 15 São José do Rio Preto;153,86;457,57;33,63;1570421;29,14;1062;2081;-48,97;141;433;32,56;23;91,29;696,00;66;663
2021-09-09;DRS 16 Sorocaba;94,86;343,29;27,63;2461760;13,94;684;1378;-50,36;92;348;26,44;16;83,00;621,57;81;618
2021-09-09;DRS 17 Taubaté;132,86;417,43;31,83;2489629;16,77;1145;1797;-36,28;128;414;30,92;36;143,86;696,00;141;647
2021-09-09;Estado de São Paulo;2794,43;8458,43;33,04;44639899;18,95;20551;31166;-34,06;2783;8240;33,77;597;2867,71;13044,43;2895;12780
2021-09-10;DRS 01 Grande São Paulo;1415,14;3919,57;36,10;21138247;18,54;10583;13340;-20,67;1471;3805;38,66;387;1679,86;5813,14;1749;5786
2021-09-10;DRS 02 Araçatuba;34,57;174,00;19,87;764041;22,77;298;665;-55,19;25;174;14,37;5;39,00;356,57;27;358
2021-09-10;DRS 03 Araraquara;34,00;176,43;19,27;991435;17,80;305;754;-59,55;23;176;13,07;6;33,71;317,57;34;318
2021-09-10;DRS 04 Baixada Santista;77,57;346,14;22,41;1831884;18,90;389;710;-45,21;85;343;24,78;22;74,00;435,57;71;440
2021-09-10;DRS 05 Barretos;29,86;122,00;24,48;425090;28,70;231;476;-51,47;25;122;20,49;5;13,14;189,57;16;184
2021-09-10;DRS 06 Bauru;86,57;306,43;28,25;1741281;17,60;566;1094;-48,26;70;302;23,18;22;89,57;652,86;100;650
2021-09-10;DRS 07 Campinas;313,86;942,86;33,29;4562125;20,67;2304;3619;-36,34;296;915;32,35;63;284,43;1226,57;304;1229
2021-09-10;DRS 08 Franca;59,29;142,00;41,75;696336;20,39;207;376;-44,95;58;142;40,85;8;22,00;190,57;18;194
2021-09-10;DRS 09 Marília;56,71;231,14;24,53;1109670;20,83;473;864;-45,25;52;227;22,91;13;58,43;439,00;67;451
2021-09-10;DRS 10 Piracicaba;79,00;290,00;27,24;1539600;18,84;592;1229;-51,83;70;282;24,82;22;55,57;327,86;66;309
2021-09-10;DRS 11 Presidente Prudente;47,14;137,00;34,41;752260;18,21;425;629;-32,43;46;137;33,58;11;69,57;277,29;69;264
2021-09-10;DRS 12 Registro;10,43;44,00;23,70;278754;15,78;62;80;-22,50;13;44;29,55;6;3,29;48,00;7;48
2021-09-10;DRS 13 Ribeirão Preto;103,43;244,43;42,31;1477530;16,54;645;1093;-40,99;88;235;37,45;24;86,86;330,29;85;352
2021-09-10;DRS 14 São João da Boa Vista;50,71;126,57;40,06;809836;15,63;331;577;-42,63;50;128;39,06;13;52,57;405,43;51;405
2021-09-10;DRS 15 São José do Rio Preto;149,43;450,00;33,21;1570421;28,65;1039;2034;-48,92;135;420;32,14;31;85,86;689,43;72;645
2021-09-10;DRS 16 Sorocaba;91,86;345,14;26,62;2461760;14,02;684;1325;-48,38;89;348;25,57;30;82,14;620,29;82;614
2021-09-10;DRS 17 Taubaté;134,43;416,00;32,31;2489629;16,71;1121;1766;-36,52;131;413;31,72;36;140,00;699,43;141;693
2021-09-10;Estado de São Paulo;2774,00;8413,71;32,97;44639899;18,85;20255;30631;-33,87;2727;8213;33,20;704;2870,00;13019,43;2959;12940
2021-09-11;DRS 01 Grande São Paulo;1432,86;3904,00;36,70;21138247;18,47;10554;13167;-19,85;1495;3812;39,22;438;1689,29;5779,57;1737;5723
2021-09-11;DRS 02 Araçatuba;32,43;174,00;18,64;764041;22,77;280;650;-56,92;24;174;13,79;3;37,29;356,57;26;358
2021-09-11;DRS 03 Araraquara;31,00;178,57;17,36;991435;18,01;287;733;-60,85;23;186;12,37;4;32,57;317,57;29;314
2021-09-11;DRS 04 Baixada Santista;79,00;345,57;22,86;1831884;18,86;384;688;-44,19;83;343;24,20;13;75,14;435,29;74;431
2021-09-11;DRS 05 Barretos;29,29;122,00;24,01;425090;28,70;219;469;-53,30;25;122;20,49;3;13,14;187,29;14;183
2021-09-11;DRS 06 Bauru;81,71;304,71;26,82;1741281;17,50;547;1062;-48,49;72;293;24,57;9;89,29;649,43;91;651
2021-09-11;DRS 07 Campinas;312,29;937,57;33,31;4562125;20,55;2267;3552;-36,18;308;910;33,85;73;282,57;1223,00;272;1205
2021-09-11;DRS 08 Franca;57,71;142,00;40,64;696336;20,39;204;372;-45,16;53;142;37,32;6;21,43;192,14;23;193
2021-09-11;DRS 09 Marília;55,14;230,57;23,91;1109670;20,78;459;851;-46,06;44;228;19,30;10;58,71;436,29;63;418
2021-09-11;DRS 10 Piracicaba;77,43;289,86;26,71;1539600;18,83;587;1197;-50,96;69;287;24,04;19;56,86;325,71;64;321
2021-09-11;DRS 11 Presidente Prudente;46,57;136,71;34,06;752260;18,17;411;621;-33,82;46;136;33,82;12;68,71;273,57;72;266
2021-09-11;DRS 12 Registro;10,86;44,00;24,68;278754;15,78;61;80;-23,75;12;44;27,27;1;3,86;48,00;6;48
2021-09-11;DRS 13 Ribeirão Preto;100,00;241,43;41,42;1477530;16,34;634;1076;-41,08;85;234;36,32;17;85,71;329,29;85;320
2021-09-11;DRS 14 São João da Boa Vista;50,00;126,71;39,46;809836;15,65;329;558;-41,04;45;128;35,16;10;52,71;404,86;50;402
2021-09-11;DRS 15 São José do Rio Preto;143,57;443,29;32,39;1570421;28,23;1034;1989;-48,01;124;420;29,52;37;83,00;672,00;81;634
2021-09-11;DRS 16 Sorocaba;89,00;345,86;25,73;2461760;14,05;665;1305;-49,04;81;340;23,82;16;79,71;610,43;74;557
2021-09-11;DRS 17 Taubaté;133,43;416,14;32,06;2489629;16,71;1093;1745;-37,36;125;416;30,05;31;140,43;696,57;149;691
2021-09-11;Estado de São Paulo;2762,29;8383,00;32,95;44639899;18,78;20015;30115;-33,54;2714;8215;33,04;702;2870,43;12937,57;2910;12715
2021-09-12;DRS 01 Grande São Paulo;1450,57;3849,71;37,68;21138247;18,21;10494;12986;-19,19;1489;3760;39,60;358;1694,43;5753,57;1672;5690
2021-09-12;DRS 02 Araçatuba;29,71;174,00;17,07;764041;22,77;266;647;-58,89;20;174;11,49;5;34,57;356,14;25;356
2021-09-12;DRS 03 Araraquara;29,00;180,57;16,06;991435;18,21;273;720;-62,08;23;186;12,37;5;30,43;314,86;26;302
2021-09-12;DRS 04 Baixada Santista;80,71;344,14;23,45;1831884;18,79;386;655;-41,07;87;345;25,22;17;74,00;433,57;65;433
2021-09-12;DRS 05 Barretos;28,57;122,00;23,42;425090;28,70;208;460;-54,78;25;122;20,49;1;13,43;185,00;13;183
2021-09-12;DRS 06 Bauru;77,29;301,43;25,64;1741281;17,31;539;1028;-47,57;68;295;23,05;16;88,29;652,86;81;666
2021-09-12;DRS 07 Campinas;307,86;928,29;33,16;4562125;20,35;2233;3498;-36,16;294;892;32,96;64;282,29;1218,14;277;1201
2021-09-12;DRS 08 Franca;56,43;142,00;39,74;696336;20,39;207;364;-43,13;50;142;35,21;12;21,43;194,43;24;195
2021-09-12;DRS 09 Marília;53,43;230,57;23,17;1109670;20,78;431;860;-49,88;45;227;19,82;7;57,86;427,57;57;396
2021-09-12;DRS 10 Piracicaba;75,00;287,86;26,05;1539600;18,70;570;1172;-51,37;69;287;24,04;16;56,86;324,57;47;319
2021-09-12;DRS 11 Presidente Prudente;46,00;136,71;33,65;752260;18,17;402;607;-33,77;47;138;34,06;7;67,71;271,00;65;272
2021-09-12;DRS 12 Registro;11,29;44,00;25,66;278754;15,78;61;74;-17,57;12;44;27,27;2;4,43;48,00;5;48
2021-09-12;DRS 13 Ribeirão Preto;95,86;240,43;39,87;1477530;16,27;631;1060;-40,47;81;238;34,03;22;84,29;331,57;82;331
2021-09-12;DRS 14 São João da Boa Vista;49,29;127,14;38,77;809836;15,70;326;543;-39,96;43;128;33,59;9;50,57;404,71;44;404
2021-09-12;DRS 15 São José do Rio Preto;140,00;439,29;31,87;1570421;27,97;1004;1941;-48,27;131;436;30,05;24;80,00;665,14;70;649
2021-09-12;DRS 16 Sorocaba;85,86;346,57;24,77;2461760;14,08;655;1261;-48,06;74;340;21,76;16;78,29;601,14;71;561
2021-09-12;DRS 17 Taubaté;133,43;416,71;32,02;2489629;16,74;1075;1717;-37,39;126;419;30,07;29;139,86;693,57;129;682
2021-09-12;Estado de São Paulo;2750,29;8311,43;33,09;44639899;18,62;19761;29593;-33,22;2684;8173;32,84;610;2858,71;12875,86;2753;12688
2021-09-13;DRS 01 Grande São Paulo;1463,14;3807,71;38,43;21138247;18,01;10500;12797;-17,95;1479;3807;38,85;350;1700,71;5740,00;1695;5698
2021-09-13;DRS 02 Araçatuba;26,86;173,86;15,45;764041;22,76;256;635;-59,69;20;173;11,56;5;31,86;356,57;26;351
2021-09-13;DRS 03 Araraquara;26,43;183,14;14,43;991435;18,47;264;693;-61,90;20;190;10,53;0;29,00;314,00;26;307
2021-09-13;DRS 04 Baixada Santista;84,00;342,14;24,55;1831884;18,68;389;646;-39,78;86;328;26,22;17;72,71;430,57;68;413
2021-09-13;DRS 05 Barretos;28,14;122,00;23,07;425090;28,70;197;457;-56,89;27;122;22,13;2;13,57;184,00;13;192
2021-09-13;DRS 06 Bauru;74,43;300,14;24,80;1741281;17,24;523;1000;-47,70;72;306;23,53;8;85,71;647,86;72;622
2021-09-13;DRS 07 Campinas;302,00;920,14;32,82;4562125;20,17;2194;3432;-36,07;288;897;32,11;54;278,29;1214,57;246;1186
2021-09-13;DRS 08 Franca;55,29;142,00;38,94;696336;20,39;199;358;-44,41;52;142;36,62;4;21,43;194,00;20;192
2021-09-13;DRS 09 Marília;52,14;231,43;22,53;1109670;20,86;418;846;-50,59;48;238;20,17;9;56,43;420,86;42;382
2021-09-13;DRS 10 Piracicaba;73,71;289,14;25,49;1539600;18,78;558;1155;-51,69;75;299;25,08;10;56,71;320,29;42;320
2021-09-13;DRS 11 Presidente Prudente;46,71;137,00;34,09;752260;18,21;391;596;-34,40;51;139;36,69;6;65,29;269,86;50;270
2021-09-13;DRS 12 Registro;11,43;44,00;25,98;278754;15,78;59;73;-19,18;12;44;27,27;0;4,71;48,00;3;48
2021-09-13;DRS 13 Ribeirão Preto;91,57;240,00;38,15;1477530;16,24;608;1065;-42,91;82;242;33,88;14;82,14;331,14;74;314
2021-09-13;DRS 14 São João da Boa Vista;48,00;127,71;37,59;809836;15,77;320;527;-39,28;43;128;33,59;5;47,86;403,86;38;402
2021-09-13;DRS 15 São José do Rio Preto;136,86;434,43;31,50;1570421;27,66;976;1915;-49,03;127;432;29,40;25;76,00;660,71;67;663
2021-09-13;DRS 16 Sorocaba;83,71;345,57;24,22;2461760;14,04;637;1230;-48,21;79;341;23,17;15;76,86;592,43;72;558
2021-09-13;DRS 17 Taubaté;130,43;416,86;31,29;2489629;16,74;1069;1684;-36,52;125;423;29,55;35;139,00;688,29;133;686
2021-09-13;Estado de São Paulo;2734,86;8257,29;33,12;44639899;18,50;19558;29109;-32,81;2686;8251;32,55;559;2838,29;12817,00;2687;12604
2021-09-14;DRS 01 Grande São Paulo;1480,00;3799,29;38,95;21138247;17,97;10430;12652;-17,56;1510;3803;39,71;290;1702,71;5716,00;1678;5707
2021-09-14;DRS 02 Araçatuba;24,86;173,86;14,30;764041;22,76;250;616;-59,42;21;174;12,07;6;29,00;356,29;25;356
2021-09-14;DRS 03 Araraquara;23,71;182,71;12,98;991435;18,43;258;676;-61,83;20;177;11,30;9;28,86;312,14;30;307
2021-09-14;DRS 04 Baixada Santista;85,57;338,43;25,28;1831884;18,47;385;630;-38,89;87;332;26,20;12;70,29;426,00;63;424
2021-09-14;DRS 05 Barretos;27,57;122,00;22,60;425090;28,70;188;448;-58,04;28;122;22,95;3;13,57;182,57;13;179
2021-09-14;DRS 06 Bauru;72,71;300,86;24,17;1741281;17,28;515;982;-47,56;72;308;23,38;12;85,00;652,14;75;677
2021-09-14;DRS 07 Campinas;301,71;906,71;33,28;4562125;19,87;2138;3379;-36,73;316;893;35,39;61;275,29;1210,00;264;1211
2021-09-14;DRS 08 Franca;54,00;142,00;38,03;696336;20,39;200;356;-43,82;50;142;35,21;7;21,86;194,29;24;197
2021-09-14;DRS 09 Marília;51,14;231,86;22,06;1109670;20,89;404;848;-52,36;51;239;21,34;10;55,43;416,14;47;402
2021-09-14;DRS 10 Piracicaba;71,71;288,71;24,84;1539600;18,75;551;1109;-50,32;67;285;23,51;13;55,71;319,43;48;319
2021-09-14;DRS 11 Presidente Prudente;47,00;137,43;34,20;752260;18,27;382;596;-35,91;49;140;35,00;5;63,86;269,71;53;272
2021-09-14;DRS 12 Registro;11,71;44,00;26,61;278754;15,78;56;76;-26,32;12;44;27,27;0;4,71;48,00;3;48
2021-09-14;DRS 13 Ribeirão Preto;88,57;238,57;37,13;1477530;16,15;602;1036;-41,89;84;235;35,74;21;81,57;325,57;81;327
2021-09-14;DRS 14 São João da Boa Vista;45,43;127,86;35,53;809836;15,79;315;515;-38,83;37;128;28,91;7;46,29;403,86;45;404
2021-09-14;DRS 15 São José do Rio Preto;134,43;428,43;31,38;1570421;27,28;958;1902;-49,63;131;421;31,12;32;72,14;654,43;76;662
2021-09-14;DRS 16 Sorocaba;83,86;344,14;24,37;2461760;13,98;630;1202;-47,59;79;340;23,24;18;76,57;582,71;75;552
2021-09-14;DRS 17 Taubaté;126,14;417,29;30,23;2489629;16,76;1073;1633;-34,29;115;417;27,58;24;135,57;684,57;117;684
2021-09-14;Estado de São Paulo;2730,14;8224,14;33,20;44639899;18,42;19335;28656;-32,53;2729;8200;33,28;530;2818,43;12753,86;2717;12728
2021-09-15;DRS 01 Grande São Paulo;1471,86;3793,86;38,80;21138247;17,95;10375;12486;-16,91;1396;3766;37,07;376;1712,86;5718,00;1741;5732
2021-09-15;DRS 02 Araçatuba;23,43;173,86;13,48;764041;22,76;245;599;-59,10;23;174;13,22;11;28,00;356,14;28;356
2021-09-15;DRS 03 Araraquara;21,71;183,00;11,86;991435;18,46;244;656;-62,80;17;172;9,88;3;29,29;312,86;30;314
2021-09-15;DRS 04 Baixada Santista;85,71;336,71;25,46;1831884;18,38;365;627;-41,79;83;326;25,46;7;67,71;425,43;60;417
2021-09-15;DRS 05 Barretos;26,71;122,00;21,89;425090;28,70;176;443;-60,27;25;122;20,49;3;13,71;184,00;13;183
2021-09-15;DRS 06 Bauru;71,29;299,29;23,82;1741281;17,19;499;963;-48,18;67;293;22,87;16;83,57;648,14;74;623
2021-09-15;DRS 07 Campinas;302,71;893,57;33,88;4562125;19,59;2110;3365;-37,30;308;842;36,58;80;275,29;1200,14;266;1139
2021-09-15;DRS 08 Franca;53,14;142,00;37,42;696336;20,39;204;341;-40,18;53;142;37,32;13;22,43;194,00;26;193
2021-09-15;DRS 09 Marília;50,14;232,29;21,59;1109670;20,93;393;831;-52,71;52;235;22,13;14;54,71;411,29;47;396
2021-09-15;DRS 10 Piracicaba;70,29;289,00;24,32;1539600;18,77;537;1086;-50,55;65;295;22,03;19;53,14;320,14;48;325
2021-09-15;DRS 11 Presidente Prudente;47,86;138,14;34,65;752260;18,36;371;599;-38,06;50;141;35,46;19;62,29;267,86;57;265
2021-09-15;DRS 12 Registro;11,71;44,00;26,61;278754;15,78;56;77;-27,27;11;44;25,00;2;4,86;48,00;5;48
2021-09-15;DRS 13 Ribeirão Preto;85,00;235,57;36,08;1477530;15,94;600;1022;-41,29;77;227;33,92;25;82,43;325,29;88;314
2021-09-15;DRS 14 São João da Boa Vista;43,57;127,86;34,08;809836;15,79;308;499;-38,28;39;128;30,47;12;46,57;402,43;51;395
2021-09-15;DRS 15 São José do Rio Preto;131,43;426,86;30,79;1570421;27,18;928;1873;-50,45;131;426;30,75;24;73,00;650,29;79;636
2021-09-15;DRS 16 Sorocaba;81,14;343,43;23,63;2461760;13,95;612;1180;-48,14;74;347;21,33;13;76,43;571,43;80;540
2021-09-15;DRS 17 Taubaté;122,00;416,00;29,33;2489629;16,71;1060;1606;-34,00;104;410;25,37;30;133,00;681,29;121;686
2021-09-15;Estado de São Paulo;2699,71;8197,43;32,93;44639899;18,36;19083;28253;-32,46;2575;8090;31,83;667;2819,29;12716,71;2814;12562
2021-09-16;DRS 01 Grande São Paulo;1469,29;3782,86;38,84;21138247;17,90;10316;12384;-16,70;1445;3727;38,77;392;1715,57;5707,43;1737;5616
2021-09-16;DRS 02 Araçatuba;22,71;175,14;12,97;764041;22,92;236;593;-60,20;26;183;14,21;6;26,00;356,14;25;358
2021-09-16;DRS 03 Araraquara;20,86;182,00;11,46;991435;18,36;242;626;-61,34;20;187;10,70;10;29,86;308,29;34;296
2021-09-16;DRS 04 Baixada Santista;84,29;334,86;25,17;1831884;18,28;368;612;-39,87;79;327;24,16;19;66,86;424,71;67;415
2021-09-16;DRS 05 Barretos;25,29;121,14;20,88;425090;28,50;177;437;-59,50;22;116;18,97;9;13,71;182,43;14;173
2021-09-16;DRS 06 Bauru;70,14;298,57;23,49;1741281;17,15;495;939;-47,28;70;293;23,89;19;81,00;644,29;74;621
2021-09-16;DRS 07 Campinas;299,86;884,43;33,90;4562125;19,39;2068;3318;-37,67;289;842;34,32;59;270,29;1188,71;263;1150
2021-09-16;DRS 08 Franca;53,14;142,00;37,42;696336;20,39;202;328;-38,41;56;142;39,44;8;22,86;195,14;25;202
2021-09-16;DRS 09 Marília;49,57;233,57;21,22;1109670;21,05;398;815;-51,17;55;241;22,82;19;54,43;406,29;58;399
2021-09-16;DRS 10 Piracicaba;67,86;290,00;23,40;1539600;18,84;529;1060;-50,09;60;295;20,34;19;51,29;319,57;44;324
2021-09-16;DRS 11 Presidente Prudente;47,86;138,71;34,50;752260;18,44;362;591;-38,75;46;140;32,86;7;59,86;267,71;53;265
2021-09-16;DRS 12 Registro;12,86;44,00;29,23;278754;15,78;59;80;-26,25;18;44;40,91;8;4,86;48,00;5;48
2021-09-16;DRS 13 Ribeirão Preto;82,14;234,00;35,10;1477530;15,84;591;1014;-41,72;78;227;34,36;21;83,71;329,71;91;350
2021-09-16;DRS 14 São João da Boa Vista;41,43;127,57;32,48;809836;15,75;312;490;-36,33;33;125;26,40;14;48,14;402,00;58;402
2021-09-16;DRS 15 São José do Rio Preto;130,14;425,86;30,56;1570421;27,12;905;1857;-51,27;132;426;30,99;32;74,57;643,86;77;618
2021-09-16;DRS 16 Sorocaba;78,14;341,14;22,91;2461760;13,86;602;1140;-47,19;71;332;21,39;17;75,57;560,43;75;541
2021-09-16;DRS 17 Taubaté;120,14;415,86;28,89;2489629;16,70;1045;1599;-34,65;115;413;27,85;40;127,86;686,29;105;682
2021-09-16;Estado de São Paulo;2675,71;8171,71;32,74;44639899;18,31;18907;27883;-32,19;2615;8060;32,44;699;2806,43;12671,00;2805;12460
2021-09-17;DRS 01 Grande São Paulo;1458,29;3757,71;38,81;21138247;17,78;10240;12300;-16,75;1394;3629;38,41;337;1714,00;5675,29;1738;5561
2021-09-17;DRS 02 Araçatuba;23,00;173,00;13,29;764041;22,64;240;575;-58,26;27;159;16,98;9;26,43;354,43;30;346
2021-09-17;DRS 03 Araraquara;20,29;183,43;11,06;991435;18,50;228;612;-62,75;19;186;10,22;5;29,29;304,29;30;290
2021-09-17;DRS 04 Baixada Santista;83,43;329,86;25,29;1831884;18,01;362;604;-40,07;79;308;25,65;14;63,86;417,86;50;392
2021-09-17;DRS 05 Barretos;24,86;120,29;20,67;425090;28,30;164;431;-61,95;22;116;18,97;4;13,86;180,86;17;173
2021-09-17;DRS 06 Bauru;70,29;297,14;23,66;1741281;17,06;490;931;-47,37;71;292;24,32;23;77,57;640,86;76;626
2021-09-17;DRS 07 Campinas;299,71;874,43;34,27;4562125;19,17;2031;3289;-38,25;295;845;34,91;77;266,14;1177,29;275;1149
2021-09-17;DRS 08 Franca;52,71;142,00;37,12;696336;20,39;200;322;-37,89;55;142;38,73;6;23,71;195,14;24;194
