nome_munic;codigo_ibge;dia;mes;datahora;casos;casos_novos;casos_pc;casos_mm7d;obitos;obitos_novos;obitos_pc;obitos_mm7d;letalidade;nome_ra;cod_ra;nome_drs;cod_drs;pop;pop_60;area;map_leg;map_leg_s;latitude;longitude
Sarutaiá;3551207;11;5;2020-05-11;    1;   0;  27,4273176;  64,7142857;   0;  0; 0,00000000;  2,1428571;0,000000000;RA de Itapeva; 7;Bauru;12;    3646;    643; 14161;<10;7;-23.2721;-49.4763
Serra Azul;3551405;11;5;2020-05-11;    1;   0;   8,1419964;  64,4285714;   0;  0; 0,00000000;  2,1428571;0,000000000;RA de Ribeirão Preto;11;Ribeirão Preto; 1;   12282;   1425; 28314;<10;7;-21.3074;-47.5602
Serra Negra;3551603;11;5;2020-05-11;    3;   0;  10,9329446;  61,1428571;   0;  0; 0,00000000;  1,8571429;0,000000000;RA de Campinas; 4;Campinas; 3;   27440;   5669; 20373;<10;7;-22.6139;-46.7033
Serrana;3551504;11;5;2020-05-11;   22;   1;  49,5116352;  45,1428571;   2;  0; 4,50105775;  1,8571429;0,090909091;RA de Ribeirão Preto;11;Ribeirão Preto; 1;   44434;   4998; 12605;<25;6;-21.2043;-47.5952
Sertãozinho;3551702;11;5;2020-05-11;   17;   0;  13,8939970;  47,0000000;   2;  0; 1,63458788;  2,0000000;0,117647059;RA de Ribeirão Preto;11;Ribeirão Preto; 1;  122355;  17281; 40309;<25;6;-21.1316;-47.9875
Sete Barras;3551801;11;5;2020-05-11;    2;   0;  15,8378207;   6,8571429;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de Registro;16;Registro; 9;   12628;   2076; 10627;<10;7;-24.382;-47.9279
Silveiras;3552007;11;5;2020-05-11;    1;NA;  16,1186331;   6,7142857;   0;NA; 0,00000000;  0,5714286;0,000000000;RA de São José dos Campos;15;Taubaté;17;    6204;   1026; 41478;<10;7;-22.6638;-44.8522
Socorro;3552106;11;5;2020-05-11;    7;   0;  18,0491452;   7,5714286;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de Campinas; 4;Campinas; 3;   38783;   7970; 44903;<10;7;-22.5903;-46.5251
Sorocaba;3552205;11;5;2020-05-11;  240;   1;  36,4438681;  41,7142857;  25;  0; 3,79623626;  4,1428571;0,104166667;RA de Sorocaba;13;Sorocaba; 6;  658547;  96498; 45038;>150;1;-23.4969;-47.4451
Sud Mennucci;3552304;11;5;2020-05-11;    2;   0;  25,9302476;  41,5714286;   0;  0; 0,00000000;  4,1428571;0,000000000;RA de Araçatuba; 1;Araçatuba; 7;    7713;   1262; 59474;<10;7;-20.6872;-50.9238
Sumaré;3552403;11;5;2020-05-11;   68;   1;  24,0102821;  48,1428571;   2;  0; 0,70618477;  4,1428571;0,029411765;RA de Campinas; 4;Campinas; 3;  283212;  34837; 15347;<75;4;-22.8204;-47.2728
Suzano;3552502;11;5;2020-05-11;  278;  15;  95,5319895;  85,4285714;  27;  0; 9,27828675;  7,7142857;0,097122302;RM de São Paulo;10;Grande São Paulo;10;  291002;  37156; 20624;>150;1;-23.5448;-46.3112
Tabatinga;3552700;11;5;2020-05-11;    1;   0;   6,2904951;  85,2857143;   0;  0; 0,00000000;  7,7142857;0,000000000;RA Central; 5;Araraquara; 8;   15897;   2365;  3686;<10;7;-21.7239;-48.6896
Taboão da Serra;3552809;11;5;2020-05-11;  284;   4; 100,0454432; 125,7142857;  27;  0; 9,51136256; 11,5714286;0,095070423;RM de São Paulo;10;Grande São Paulo;10;  283871;  32713;  2039;>150;1;-23.6019;-46.7526
Taguaí;3553005;11;5;2020-05-11;    1;   0;   7,5080712; 124,8571429;   0;  0; 0,00000000; 11,5714286;0,000000000;RA de Itapeva; 7;Bauru;12;   13319;   1702; 14533;<10;7;-23.4452;-49.4024
Taiaçu;3553104;11;5;2020-05-11;    3;   0;  49,6935564;  91,0000000;   0;  0; 0,00000000;  8,0000000;0,000000000;RA de Barretos; 2;Barretos;16;    6037;   1034; 10706;<10;7;-21.1431;-48.5112
Tanabi;3553401;11;5;2020-05-11;    2;   0;   7,9665405;  91,0000000;   0;  0; 0,00000000;  8,0000000;0,000000000;RA de São José do Rio Preto;14;São José do Rio Preto;15;   25105;   5024; 74722;<10;7;-20.6228;-49.6563
Tapiraí;3553500;11;5;2020-05-11;    3;   0;  38,9660995;  81,7142857;   0;  0; 0,00000000;  7,7142857;0,000000000;RA de Sorocaba;13;Sorocaba; 6;    7699;   1170;  7551;<10;7;-23.9612;-47.5062
Tapiratiba;3553609;11;5;2020-05-11;    1;   0;   7,9302141;  42,1428571;   0;  0; 0,00000000;  3,8571429;0,000000000;RA de Campinas; 4;São João da Boa Vista;14;   12610;   2257; 22189;<10;7;-21.4713;-46.7448
Taquaritinga;3553708;11;5;2020-05-11;    1;   0;   1,8348961;  42,1428571;   0;  0; 0,00000000;  3,8571429;0,000000000;RA Central; 5;Araraquara; 8;   54499;   9495; 59434;<10;7;-21.4049;-48.5103
Taquarituba;3553807;11;5;2020-05-11;    3;   0;  12,9349373;   2,0000000;   0;  0; 0,00000000;  0,0000000;0,000000000;RA de Itapeva; 7;Bauru;12;   23193;   3791; 44852;<10;7;-23.5307;-49.241
Taquarivaí;3553856;11;5;2020-05-11;    1;   0;  17,4034111;   2,0000000;   0;  0; 0,00000000;  0,0000000;0,000000000;RA de Itapeva; 7;Sorocaba; 6;    5746;    646; 23179;<10;7;-23.9211;-48.6948
Tarabai;3553906;11;5;2020-05-11;    3;   0;  41,2711515;   2,0000000;   0;  0; 0,00000000;  0,0000000;0,000000000;RA de Presidente Prudente; 9;Presidente Prudente; 2;    7269;    986; 20139;<10;7;-22.3016;-51.5621
Tarumã;3553955;11;5;2020-05-11;    1;   0;   6,7540186;   1,8571429;   0;  0; 0,00000000;  0,0000000;0,000000000;RA de Marília; 8;Marília; 5;   14806;   1865; 30291;<10;7;-22.7429;-50.5786
Tatuí;3554003;11;5;2020-05-11;   29;   0;  24,1419212;   5,5714286;   2;  0; 1,66496008;  0,2857143;0,068965517;RA de Sorocaba;13;Sorocaba; 6;  120123;  17470; 52375;<50;5;-23.3487;-47.8461
Taubaté;3554102;11;5;2020-05-11;   49;   0;  15,9421657;  12,4285714;   4;  0; 1,30140128;  0,8571429;0,081632653;RA de São José dos Campos;15;Taubaté;17;  307361;  47104;   625;<50;5;-23.0104;-45.5593
Teodoro Sampaio;3554300;11;5;2020-05-11;    1;   0;   4,4614973;  12,4285714;   0;  0; 0,00000000;  0,8571429;0,000000000;RA de Presidente Prudente; 9;Presidente Prudente; 2;   22414;   3160; 15558;<10;7;-22.5299;-52.1682
Terra Roxa;3554409;11;5;2020-05-11;    2;   0;  21,9274202;  12,2857143;   0;  0; 0,00000000;  0,8571429;0,000000000;RA de Barretos; 2;Barretos;16;    9121;   1488; 22154;<10;7;-20.787;-48.3314
Tietê;3554508;11;5;2020-05-11;    3;   0;   7,3040684;  12,5714286;   0;  0; 0,00000000;  0,8571429;0,000000000;RA de Sorocaba;13;Sorocaba; 6;   41073;   6467;  4044;<10;7;-23.1101;-47.7164
Timburi;3554607;11;5;2020-05-11;    1;   0;  39,1083301;  12,2857143;   0;  0; 0,00000000;  0,8571429;0,000000000;RA de Marília; 8;Marília; 5;    2557;    551; 19679;<10;7;-23.2057;-49.6096
Torre de Pedra;3554656;11;5;2020-05-11;    2;   0;  86,2068966;  12,4285714;   0;  0; 0,00000000;  0,8571429;0,000000000;RA de Sorocaba;13;Bauru;12;    2320;    457;  7135;<10;7;-23.2462;-48.1955
Torrinha;3554706;11;5;2020-05-11;    9;   0;  92,6593226;   9,5714286;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de Campinas; 4;Bauru;12;    9713;   1904; 31527;<10;7;-22.4237;-48.1731
Tuiuti;3554953;11;5;2020-05-11;    2;   0;  30,5017539;   2,8571429;   0;  0; 0,00000000;  0,0000000;0,000000000;RA de Campinas; 4;Campinas; 3;    6557;   1333; 12673;<10;7;-22.8193;-46.6937
Tupã;3555000;11;5;2020-05-11;    3;   0;   4,7738014;   3,1428571;   1;  0; 1,59126713;  0,1428571;0,333333333;RA de Marília; 8;Marília; 5;   62843;  13256; 62799;<10;7;-21.9335;-50.5191
Tupi Paulista;3555109;11;5;2020-05-11;   20;   0; 134,4266703;   5,7142857;   0;  0; 0,00000000;  0,1428571;0,000000000;RA de Presidente Prudente; 9;Presidente Prudente; 2;   14878;   3292; 24477;<25;6;-21.3825;-51.575
Ubatuba;3555406;11;5;2020-05-11;   27;   0;  30,3657384;   9,1428571;   0;  0; 0,00000000;  0,1428571;0,000000000;RA de São José dos Campos;15;Taubaté;17;   88916;  11869; 70811;<50;5;-23.4332;-45.0834
Ubirajara;3555505;11;5;2020-05-11;    2;   0;  42,8908428;   9,2857143;   0;  0; 0,00000000;  0,1428571;0,000000000;RA de Bauru; 3;Marília; 5;    4663;    848; 28218;<10;7;-22.5272;-49.6613
Uchoa;3555604;11;5;2020-05-11;    4;   1;  41,3095115;   9,5714286;   1;  0;10,32737788;  0,2857143;0,250000000;RA de São José do Rio Preto;14;São José do Rio Preto;15;    9683;   1966; 25243;<10;7;-20.9511;-49.1713
União Paulista;3555703;11;5;2020-05-11;    1;   0;  57,5043128;   8,4285714;   0;  0; 0,00000000;  0,2857143;0,000000000;RA de São José do Rio Preto;14;São José do Rio Preto;15;    1739;    280;  7906;<10;7;-20.8862;-49.9025
Uru;3555901;11;5;2020-05-11;    3;   0; 248,5501243;   8,5714286;   0;  0; 0,00000000;  0,2857143;0,000000000;RA de Bauru; 3;Bauru;12;    1207;    258;  1469;<10;7;-21.7866;-49.2848
Valinhos;3556206;11;5;2020-05-11;   41;   0;  32,8678392;  14,0000000;   3;  0; 2,40496385;  0,5714286;0,073170732;RA de Campinas; 4;Campinas; 3;  124742;  20141; 14854;<50;5;-22.9698;-46.9974
Valparaíso;3556305;11;5;2020-05-11;    1;   0;   4,1687510;  11,2857143;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de Araçatuba; 1;Araçatuba; 7;   23988;   3207; 85766;<10;7;-21.2229;-50.8699
Vargem;3556354;11;5;2020-05-11;    1;   0;  10,0000000;   7,5714286;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de Campinas; 4;Campinas; 3;   10000;   1730;  1426;<10;7;-22.887;-46.4124
Vargem Grande do Sul;3556404;11;5;2020-05-11;    3;   0;   7,2287415;   7,7142857;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de Campinas; 4;São João da Boa Vista;14;   41501;   6921; 26718;<10;7;-21.8322;-46.8913
Vargem Grande Paulista;3556453;11;5;2020-05-11;   19;   1;  36,0107653;   9,8571429;   3;  0; 5,68591031;  0,8571429;0,157894737;RM de São Paulo;10;Grande São Paulo;10;   52762;   6337;  4249;<25;6;-23.5993;-47.022
Várzea Paulista;3556503;11;5;2020-05-11;   32;   1;  26,5483055;  14,2857143;   4;  0; 3,31853818;  1,4285714;0,125000000;RA de Campinas; 4;Campinas; 3;  120535;  15274;  3512;<50;5;-23.2136;-46.8234
Vinhedo;3556701;11;5;2020-05-11;   33;   0;  42,5691103;  18,5714286;   2;  0; 2,57994608;  1,7142857;0,060606061;RA de Campinas; 4;Campinas; 3;   77521;  11665;   816;<50;5;-23.0302;-46.9833
Viradouro;3556800;11;5;2020-05-11;    1;   0;   5,4504824;  12,8571429;   1;  0; 5,45048237;  1,4285714;1,000000000;RA de Barretos; 2;Barretos;16;   18347;   2985; 21773;<10;7;-20.8734;-48.293
Vista Alegre do Alto;3556909;11;5;2020-05-11;    1;   0;  12,4781632;  12,8571429;   0;  0; 0,00000000;  1,4285714;0,000000000;RA de Barretos; 2;Barretos;16;    8014;   1107;  9543;<10;7;-21.1692;-48.6284
Votorantim;3557006;11;5;2020-05-11;   31;   0;  25,8712779;  17,1428571;   3;  0; 2,50367205;  1,8571429;0,096774194;RA de Sorocaba;13;Sorocaba; 6;  119824;  16378; 18352;<50;5;-23.5446;-47.4388
Votuporanga;3557105;11;5;2020-05-11;   25;   1;  27,2449869;  20,2857143;   1;  1; 1,08979948;  2,0000000;0,040000000;RA de São José do Rio Preto;14;São José do Rio Preto;15;   91760;  17203;  4207;<50;5;-20.4237;-49.9781
Adamantina;3500105;12;5;2020-05-12;   15;   4;  44,2556205;  16,1428571;   0;  0; 0,00000000;  1,0000000;0,000000000;RA de Presidente Prudente; 9;Marília; 5;   33894;   7398; 41199;<25;6;-21.682;-51.0737
Adolfo;3500204;12;5;2020-05-12;    1;   0;  29,0107340;  11,5714286;   0;  0; 0,00000000;  0,7142857;0,000000000;RA de São José do Rio Preto;14;São José do Rio Preto;15;    3447;    761; 21106;<10;7;-21.2325;-49.6451
Aguaí;3500303;12;5;2020-05-12;   15;   0;  42,1253651;  13,5714286;   3;  0; 8,42507302;  1,0000000;0,200000000;RA de Campinas; 4;São João da Boa Vista;14;   35608;   5245; 47455;<25;6;-22.0572;-46.9735
Águas da Prata;3500402;12;5;2020-05-12;    1;   0;  12,8254457;  13,5714286;   0;  0; 0,00000000;  1,0000000;0,000000000;RA de Campinas; 4;São João da Boa Vista;14;    7797;   1729; 14267;<10;7;-21.9319;-46.7176
Águas de Lindóia;3500501;12;5;2020-05-12;    4;   0;  21,7698922;   9,7142857;   1;  0; 5,44247306;  0,7142857;0,250000000;RA de Campinas; 4;Campinas; 3;   18374;   3275;  6013;<10;7;-22.4733;-46.6314
Águas de Santa Bárbara;3500550;12;5;2020-05-12;    1;   0;  16,8605631;   6,2857143;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de Sorocaba;13;Bauru;12;    5931;   1106; 40446;<10;7;-22.8812;-49.2421
Águas de São Pedro;3500600;12;5;2020-05-12;    2;   1;  64,0614990;   5,5714286;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de Campinas; 4;Piracicaba;11;    3122;    764;   361;<10;7;-22.5977;-47.8734
Agudos;3500709;12;5;2020-05-12;   19;  -1;  52,5820557;   6,1428571;   1;  0; 2,76747661;  0,7142857;0,052631579;RA de Bauru; 3;Bauru;12;   36134;   5524; 96671;<25;6;-22.4694;-48.9863
Alambari;3500758;12;5;2020-05-12;    3;   0;  51,9120955;   6,4285714;   0;  0; 0,00000000;  0,7142857;0,000000000;RA de Sorocaba;13;Sorocaba; 6;    5779;    830;  1596;<10;7;-23.5503;-47.898
Alto Alegre;3501103;12;5;2020-05-12;    1;   0;  24,8941997;   4,4285714;   1;  1;24,89419965;  0,4285714;1,000000000;RA de Araçatuba; 1;Araçatuba; 7;    4017;    964; 31857;<10;7;-21.5811;-50.168
Alumínio;3501152;12;5;2020-05-12;    1;NA;   5,5642110;   4,4285714;   0;NA; 0,00000000;  0,4285714;0,000000000;RA de Sorocaba;13;Sorocaba; 6;   17972;   2230;  8366;<10;7;-23.5306;-47.2546
Álvares Machado;3501301;12;5;2020-05-12;    3;   0;  12,6108706;   4,2857143;   0;  0; 0,00000000;  0,2857143;0,000000000;RA de Presidente Prudente; 9;Presidente Prudente; 2;   23789;   4267; 34765;<10;7;-22.0764;-51.4722
Álvaro de Carvalho;3501400;12;5;2020-05-12;    1;   0;  19,8255353;   4,2857143;   0;  0; 0,00000000;  0,2857143;0,000000000;RA de Marília; 8;Marília; 5;    5044;    583; 15366;<10;7;-22.0841;-49.719
Americana;3501608;12;5;2020-05-12;   62;   2;  26,5572394;  12,8571429;   4;  0; 1,71337029;  0,8571429;0,064516129;RA de Campinas; 4;Campinas; 3;  233458;  40276; 13391;<75;4;-22.7374;-47.3331
Américo Brasiliense;3501707;12;5;2020-05-12;   15;   1;  37,2735631;  12,2857143;   0;  0; 0,00000000;  0,7142857;0,000000000;RA Central; 5;Araraquara; 8;   40243;   4465; 12279;<25;6;-21.7288;-48.1147
Américo de Campos;3501806;12;5;2020-05-12;    2;   0;  34,8675035;  12,1428571;   0;  0; 0,00000000;  0,7142857;0,000000000;RA de São José do Rio Preto;14;São José do Rio Preto;15;    5736;   1267; 25288;<10;7;-20.2985;-49.7359
Amparo;3501905;12;5;2020-05-12;   15;   1;  21,5396545;  14,1428571;   1;  0; 1,43597697;  0,7142857;0,066666667;RA de Campinas; 4;Campinas; 3;   69639;  12727; 44532;<25;6;-22.7088;-46.772
Andradina;3502101;12;5;2020-05-12;   20;   0;  35,6798801;  16,8571429;   1;  0; 1,78399401;  0,8571429;0,050000000;RA de Araçatuba; 1;Araçatuba; 7;   56054;  10776; 96423;<25;6;-20.8948;-51.3786
Angatuba;3502200;12;5;2020-05-12;    2;   0;   8,1629321;  16,7142857;   1;  0; 4,08146606;  1,0000000;0,500000000;RA de Itapeva; 7;Sorocaba; 6;   24501;   3775;102729;<10;7;-23.4917;-48.4139
Anhembi;3502309;12;5;2020-05-12;    2;  -1;  29,9760192;  16,8571429;   0;  0; 0,00000000;  1,0000000;0,000000000;RA de Sorocaba;13;Bauru;12;    6672;    975; 73656;<10;7;-22.793;-48.1336
Aparecida;3502507;12;5;2020-05-12;    2;   0;   5,6008289;   8,2857143;   0;  0; 0,00000000;  0,4285714;0,000000000;RA de São José dos Campos;15;Taubaté;17;   35709;   6043; 12108;<10;7;-22.8495;-45.2325
Apiaí;3502705;12;5;2020-05-12;    1;   0;   4,0541636;   6,2857143;   0;  0; 0,00000000;  0,4285714;0,000000000;RA de Itapeva; 7;Sorocaba; 6;   24666;   3685; 97432;<10;7;-24.5108;-48.8443
Araçariguama;3502754;12;5;2020-05-12;    5;   0;  23,8322212;   6,7142857;   1;  0; 4,76644423;  0,5714286;0,200000000;RA de Sorocaba;13;Sorocaba; 6;   20980;   2193;  1452;<10;7;-23.4366;-47.0608
Araçatuba;3502804;12;5;2020-05-12;   93;   2;  48,8268432;  17,8571429;   3;  0; 1,57505946;  0,8571429;0,032258065;RA de Araçatuba; 1;Araçatuba; 7;  190469;  35257;116713;<100;3;-21.2076;-50.4401
Araçoiaba da Serra;3502903;12;5;2020-05-12;    9;   0;  27,7863538;  16,2857143;   0;  0; 0,00000000;  0,7142857;0,000000000;RA de Sorocaba;13;Sorocaba; 6;   32390;   5103; 25533;<10;7;-23.5029;-47.6166
Arandu;3503109;12;5;2020-05-12;   10;   0; 162,2060016;  17,4285714;   2;  0;32,44120032;  0,8571429;0,200000000;RA de Itapeva; 7;Bauru;12;    6165;   1030; 28591;<25;6;-23.1386;-49.0487
Araraquara;3503208;12;5;2020-05-12;  112;   1;  49,2052474;  33,1428571;   4;  0; 1,75733026;  1,4285714;0,035714286;RA Central; 5;Araraquara; 8;  227618;  40188;100363;<150;2;-21.7845;-48.178
Araras;3503307;12;5;2020-05-12;   38;   1;  28,9950174;  38,2857143;   2;  0; 1,52605355;  1,7142857;0,052631579;RA de Campinas; 4;Piracicaba;11;  131057;  21594; 64483;<50;5;-22.3572;-47.3842
Arealva;3503406;12;5;2020-05-12;    1;   0;  12,2010737;  38,2857143;   0;  0; 0,00000000;  1,7142857;0,000000000;RA de Bauru; 3;Bauru;12;    8196;   1774; 50497;<10;7;-22.031;-48.9135
Areiópolis;3503604;12;5;2020-05-12;    7;   1;  64,4745326;  38,5714286;   0;  0; 0,00000000;  1,5714286;0,000000000;RA de Sorocaba;13;Bauru;12;   10857;   1303;  8591;<10;7;-22.6672;-48.6681
Artur Nogueira;3503802;12;5;2020-05-12;    6;   0;  11,4048927;  26,1428571;   0;  0; 0,00000000;  1,1428571;0,000000000;RA de Campinas; 4;Campinas; 3;   52609;   6762; 17803;<10;7;-22.5727;-47.1727
Arujá;3503901;12;5;2020-05-12;  114;   4; 127,0279907;  41,1428571;   6;  1; 6,68568372;  2,0000000;0,052631579;RM de São Paulo;10;Grande São Paulo;10;   89744;  10776;  9617;<150;2;-23.3965;-46.32
Assis;3504008;12;5;2020-05-12;   24;   1;  23,6730748;  43,1428571;   4;  1; 3,94551247;  2,2857143;0,166666667;RA de Marília; 8;Marília; 5;  101381;  18181; 46061;<25;6;-22.66;-50.4183
Atibaia;3504107;12;5;2020-05-12;   47;   5;  33,6661748;  33,8571429;   3;  1; 2,14890477;  2,1428571;0,063829787;RA de Campinas; 4;Campinas; 3;  139606;  21916; 47852;<50;5;-23.1171;-46.5563
Auriflama;3504206;12;5;2020-05-12;    1;   0;   6,9103725;  28,5714286;   0;  0; 0,00000000;  1,8571429;0,000000000;RA de Araçatuba; 1;Araçatuba; 7;   14471;   2825;  4345;<10;7;-20.6836;-50.5572
Avaí;3504305;12;5;2020-05-12;    2;   0;  37,8214826;  28,7142857;   0;  0; 0,00000000;  1,8571429;0,000000000;RA de Bauru; 3;Bauru;12;    5288;    853; 54069;<10;7;-22.1514;-49.3356
Avanhandava;3504404;12;5;2020-05-12;    1;   0;   8,2549117;  27,8571429;   0;  0; 0,00000000;  1,8571429;0,000000000;RA de Araçatuba; 1;Araçatuba; 7;   12114;   1541; 33837;<10;7;-21.4584;-49.9509
Avaré;3504503;12;5;2020-05-12;   30;   1;  34,2708310;  31,2857143;   2;  0; 2,28472206;  2,1428571;0,066666667;RA de Sorocaba;13;Bauru;12;   87538;  14398;121306;<50;5;-23.1067;-48.9251
Bady Bassitt;3504602;12;5;2020-05-12;   10;   1;  61,2407373;  16,4285714;   2;  1;12,24814747;  1,5714286;0,200000000;RA de São José do Rio Preto;14;São José do Rio Preto;15;   16329;   2565; 11037;<25;6;-20.9197;-49.4385
Bananal;3504909;12;5;2020-05-12;    2;   0;  18,7775796;  13,2857143;   0;  0; 0,00000000;  1,0000000;0,000000000;RA de São José dos Campos;15;Taubaté;17;   10651;   1900; 61643;<10;7;-22.6819;-44.3281
Barbosa;3505104;12;5;2020-05-12;    1;   0;  13,7287205;   6,7142857;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de Araçatuba; 1;Araçatuba; 7;    7284;   1122; 20521;<10;7;-21.2657;-49.9518
Bariri;3505203;12;5;2020-05-12;    1;   0;   2,9417821;   6,7142857;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de Bauru; 3;Bauru;12;   33993;   6061; 44441;<10;7;-22.073;-48.7438
Barra Bonita;3505302;12;5;2020-05-12;   11;   0;  31,5059861;   8,0000000;   1;  0; 2,86418056;  0,7142857;0,090909091;RA de Bauru; 3;Bauru;12;   34914;   6605; 15012;<25;6;-22.4909;-48.5583
Barra do Turvo;3505401;12;5;2020-05-12;    2;   0;  26,0179524;   8,1428571;   0;  0; 0,00000000;  0,7142857;0,000000000;RA de Registro;16;Registro; 9;    7687;   1274;100768;<10;7;-24.759;-48.5013
Barretos;3505500;12;5;2020-05-12;   70;   2;  59,2979127;  13,8571429;   4;  0; 3,38845216;  1,0000000;0,057142857;RA de Barretos; 2;Barretos;16;  118048;  20239;156616;<75;4;-20.5531;-48.5698
Barrinha;3505609;12;5;2020-05-12;    2;   1;   6,1846744;  12,7142857;   1;  1; 3,09233719;  0,8571429;0,500000000;RA de Ribeirão Preto;11;Ribeirão Preto; 1;   32338;   3336; 14603;<10;7;-21.1864;-48.1636
Barueri;3505708;12;5;2020-05-12;  534;   3; 201,9743561;  88,7142857;  61;  3;23,07197700;  9,5714286;0,114232210;RM de São Paulo;10;Grande São Paulo;10;  264390;  29409;   657;>150;1;-23.5057;-46.879
Batatais;3505906;12;5;2020-05-12;    2;   0;   3,3210455;  88,8571429;   1;  0; 1,66052273;  9,7142857;0,500000000;RA de Franca; 6;Ribeirão Preto; 1;   60222;  10779; 84953;<10;7;-20.8929;-47.5921
Bauru;3506003;12;5;2020-05-12;  172;   5;  47,2235569; 113,2857143;  10;  0; 2,74555563; 11,1428571;0,058139535;RA de Bauru; 3;Bauru;12;  364225;  62416; 66768;>150;1;-22.3246;-49.0871
Bebedouro;3506102;12;5;2020-05-12;    8;   0;  10,7882139; 112,8571429;   0;  0; 0,00000000; 11,0000000;0,000000000;RA de Barretos; 2;Barretos;16;   74155;  13801; 68319;<10;7;-20.9491;-48.4791
Bernardino de Campos;3506300;12;5;2020-05-12;    1;   0;   9,2704181; 112,7142857;   0;  0; 0,00000000; 11,0000000;0,000000000;RA de Marília; 8;Marília; 5;   10787;   2156; 24416;<10;7;-23.0164;-49.4679
Bertioga;3506359;12;5;2020-05-12;    3;   0;   4,7400853; 103,1428571;   2;  0; 3,16005688; 10,7142857;0,666666667;RA de Santos;12;Baixada Santista;13;   63290;   6351; 49155;<10;7;-23.8486;-46.1396
Bilac;3506409;12;5;2020-05-12;    1;   0;  12,7942682; 103,0000000;   0;  0; 0,00000000; 10,5714286;0,000000000;RA de Araçatuba; 1;Araçatuba; 7;    7816;   1521; 15803;<10;7;-21.404;-50.4746
Birigui;3506508;12;5;2020-05-12;   43;   2;  35,4408262;  32,8571429;   0;  0; 0,00000000;  1,8571429;0,000000000;RA de Araçatuba; 1;Araçatuba; 7;  121329;  19969; 53003;<50;5;-21.291;-50.3432
Biritiba Mirim;3506607;12;5;2020-05-12;   17;   2;  52,5697322;  35,0000000;   0;  0; 0,00000000;  1,7142857;0,000000000;RM de São Paulo;10;Grande São Paulo;10;   32338;   4381; 31741;<25;6;-23.5698;-46.0407
